Criteria Name;Target Size;Benchmark Size;Target Penetration;Benchmark Penetration;Score
The Vampire Diaries;4367;138404;0.01361284289276808;0.017744102564102564;8
The Verge;11467;228287;0.03574501246882793;0.029267564102564102;77
The Walking Dead (TV series);5432;137045;0.01693266832917706;0.017569871794871794;36
The Weeknd;3217;93936;0.010028054862842892;0.012043076923076924;14
The White Stripes;973;27347;0.0030330423940149627;0.003506025641025641;0
The Witcher;3750;100666;0.011689526184538654;0.012905897435897436;25
The Witcher 3: Wild Hunt;2444;62905;0.007618453865336658;0.00806474358974359;31
Theatre;85145;2245019;0.26541458852867833;0.2878229487179487;54
Theme parks;126396;3772216;0.39400249376558605;0.4836174358974359;33
Thermomix;15355;377455;0.04786471321695761;0.048391666666666666;44
Thom Browne (fashion designer);1125;30694;0.003506857855361596;0.003935128205128205;23
Thomas & Friends (television show);6186;193646;0.019283042394014963;0.024826410256410258;9
Thomas Cook;6828;156067;0.02128428927680798;0.020008589743589742;54
Thor (film);1125;30694;0.003506857855361596;0.003935128205128205;23
Thrasher (magazine);1384;29424;0.004314214463840399;0.0037723076923076924;64
Thriller movies;67578;1934955;0.21065461346633416;0.24807115384615386;30
Tic Tac (brand);2193;49007;0.006836034912718204;0.006282948717948718;56
Tidal (service);2641;59396;0.008232543640897755;0.007614871794871795;55
Tiffany & Co.;53781;1411329;0.16764650872817954;0.1809396153846154;45
Tiger Woods;7623;200959;0.023762468827930174;0.02576397435897436;29
Tights;15064;513755;0.046957605985037405;0.06586602564102564;5
Tim Burton (movies & television);2905;82651;0.009055486284289278;0.010596282051282052;18
Times Square;3509;91273;0.010938279301745636;0.011701666666666668;30
Tips Panel;78206;1351439;0.24378428927680798;0.17326141025641026;97
Tire;74743;1302635;0.23298940149625935;0.16700448717948718;96
Tire Management Inc;2093;33516;0.006524314214463841;0.004296923076923077;91
Tissot;34390;764508;0.10720074812967581;0.09801384615384616;71
Titanic;1907;51409;0.0059445137157107236;0.006590897435897436;24
Tiësto;12162;416110;0.03791147132169576;0.053347435897435895;5
Toast;6991;178738;0.021792394014962593;0.022915128205128206;34
Toddler;38416;1197300;0.1197506234413965;0.1535;12
Toilet;51170;1152959;0.1595074812967581;0.14781525641025642;74
Tokio Hotel;6154;135588;0.019183291770573565;0.017383076923076925;60
Tokyo Ghoul;3470;127593;0.010816708229426434;0.016358076923076923;2
Tokyo Marathon;2274;50463;0.007088528678304239;0.006469615384615384;57
Tom Clancy's Rainbow Six (video game);1044;24298;0.003254364089775561;0.003115128205128205;48
Tom Clancy's Rainbow Six Siege;1875;42923;0.005844763092269327;0.0055029487179487175;51
Tom Cruise;1875;52803;0.005844763092269327;0.006769615384615384;19
Tom Ford;17383;423638;0.05418640897755611;0.054312564102564104;47
Tom Hardy;969;22582;0.003020573566084788;0.002895128205128205;0
Tom Schweers;2614;45709;0.008148379052369077;0.005860128205128205;86
Tombstone Pizza;6936;136544;0.021620947630922694;0.017505641025641026;77
Tommy Hilfiger;48885;1329688;0.15238466334164588;0.1704728205128205;36
Tomorrowland (festival);24824;612678;0.07738154613466335;0.07854846153846154;47
Tonic water;1329;26836;0.0041427680798004985;0.0034405128205128206;72
Top Gear (magazine);22748;385376;0.07091022443890274;0.04940717948717949;92
Topshop;3820;137223;0.011907730673316708;0.01759269230769231;3
Toronto International Film Festival;4320;130528;0.013466334164588529;0.016734358974358973;12
Toronto Raptors (basketball team);1385;39304;0.004317331670822943;0.005038974358974359;18
Tory Burch;3050;120925;0.009507481296758104;0.015503205128205128;1
Toshiba;5068;98299;0.015798004987531172;0.012602435897435897;78
Total Wine;16899;320787;0.052677680798004986;0.041126538461538464;83
Tottenham Hotspur F.C.;16845;382504;0.05250935162094763;0.049038974358974356;60
Tough Mudder;971;22494;0.0030268079800498753;0.002883846153846154;0
Tour de France;48900;1060013;0.15243142144638405;0.13589910256410256;78
Tour operator;38522;947682;0.12008104738154614;0.1214976923076923;53
Tourism;200155;4942585;0.6239245635910224;0.6336647435897436;88
Townhouse;22641;558295;0.07057668329177057;0.07157628205128205;46
Toyo Tire & Rubber Company;9711;165405;0.030271197007481297;0.02120576923076923;89
Toyota;178107;2954517;0.5551963840399002;0.3787842307692308;99
Toyota Alphard (vehicle);3929;83034;0.012247506234413966;0.010645384615384616;66
Toyota Camry (vehicle);10376;196112;0.032344139650872815;0.025142564102564102;81
Toyota Corolla (vehicle);17086;297867;0.053260598503740646;0.03818807692307692;89
Toyota Highlander (vehicle);1617;29287;0.005040523690773067;0.00375474358974359;83
Toyota Hilux;24517;422950;0.07642456359102244;0.054224358974358976;91
Toyota Land Cruiser;18227;332804;0.056817331670822945;0.042667179487179484;86
Toyota Prius;17501;299769;0.05455423940149626;0.03843192307692308;91
Toyota RAV4 (vehicle);21813;386100;0.06799563591022444;0.0495;89
Toyota Tacoma (vehicle);4078;71649;0.012711970074812968;0.00918576923076923;86
Toyota Tundra (vehicle);7229;123914;0.02253428927680798;0.015886410256410258;88
Toyota Vios (vehicle);4456;90026;0.013890274314214465;0.011541794871794872;73
Toyota Yaris;39177;711552;0.12212281795511222;0.09122461538461539;91
Track and field;21049;552662;0.0656140897755611;0.07085410256410256;34
Track cycling;30377;704891;0.09469139650872818;0.09037064102564103;62
Tractor (vehicles);63973;1354656;0.19941708229426433;0.17367384615384615;84
Trader Joe's (food retailer);2485;61163;0.007746259351620948;0.007841410256410256;39
Trading strategy;39984;1063634;0.12463840399002493;0.13636333333333334;38
Tradition;18815;515364;0.058650249376558605;0.0660723076923077;26
Trail running;62811;1738755;0.19579488778054863;0.2229173076923077;36
Trailer (vehicle);68227;1196631;0.21267768079800498;0.15341423076923077;96
Training and development;20105;489430;0.0626714463840399;0.0627474358974359;48
Tram;16760;311891;0.05224438902743142;0.039986025641025644;84
Trampoline;13343;340455;0.0415928927680798;0.04364807692307692;37
Transport;170496;3576628;0.5314713216957606;0.4585420512820513;96
Transporter (Body Type);35047;622322;0.10924875311720698;0.0797848717948718;92
Travel;230613;6210445;0.7188684538653367;0.7962108974358975;79
Travel Channel;910;20168;0.0028366583541147134;0.002585641025641026;0
Travel insurance;7755;170511;0.024173940149625935;0.021860384615384615;61
Travel literature (publications);5041;134097;0.015713840399002494;0.017191923076923077;27
Travel mug;6258;180631;0.019507481296758104;0.023157820512820514;16
Travel photography;59166;1625847;0.18443266832917707;0.20844192307692308;37
Travel website;80944;2152327;0.25231920199501245;0.27593935897435895;51
Travelocity;7657;189599;0.023868453865336658;0.024307564102564103;40
Travelzoo;1289;38458;0.004018079800498753;0.004930512820512821;12
Travis Scott (musician);7218;203561;0.0225;0.026097564102564103;20
Treadmill;9194;207463;0.028659600997506234;0.026597820512820513;57
Tremec;24724;394219;0.07706982543640897;0.05054089743589744;95
Trends (magazine);10136;176752;0.031596009975062345;0.02266051282051282;88
TreviPay;4401;82498;0.013718827930174564;0.010576666666666667;80
Tri-State Enterprises;8150;128740;0.025405236907730673;0.016505128205128203;94
Triathlons;57682;1491863;0.1798067331670823;0.19126448717948719;50
Tribeca Film Festival;3840;116593;0.011970074812967581;0.014947820512820512;11
TripAdvisor;61188;1600809;0.1907356608478803;0.2052319230769231;48
Triumph Motorcycles Ltd;42684;961053;0.13305486284289278;0.12321192307692308;71
Trivago;40406;982309;0.12595386533665837;0.1259370512820513;56
Trivia;13003;340269;0.040533042394014965;0.04362423076923077;32
Trousers;78504;2294759;0.24471321695760598;0.2941998717948718;28
Trucks;192095;3177269;0.5987998753117207;0.4073421794871795;99
True Citrus;1309;27707;0.004080423940149626;0.0035521794871794872;64
True Detective (TV series);4665;110693;0.014541770573566084;0.014191410256410256;46
True crime;8179;216611;0.02549563591022444;0.027770641025641026;29
Tuborg Brewery (beer);2866;64547;0.008933915211970074;0.00827525641025641;54
Tumblr;1977;63267;0.006162718204488778;0.008111153846153846;7
Tuna;4082;101201;0.012724438902743142;0.01297448717948718;38
Tupac Shakur;3579;93164;0.01115648379052369;0.011944102564102565;30
Tupperware (kitchen & dining);31300;754175;0.09756857855361596;0.09668910256410257;55
Turbocharger;9393;159321;0.02927992518703242;0.02042576923076923;89
Turkey (place);67297;1797748;0.2097786783042394;0.23048051282051282;45
Turkish Airlines;9977;238058;0.031100374064837906;0.03052025641025641;47
Turkish bath;24368;607577;0.07596009975062344;0.07789448717948717;45
Turkish cuisine;11583;292567;0.036106608478802996;0.03750858974358974;38
Turkish television drama;3185;90390;0.009928304239401496;0.011588461538461539;18
Turmeric;5677;136385;0.01769638403990025;0.01748525641025641;44
Turn-based strategy (video games);6059;204074;0.01888715710723192;0.026163333333333334;5
Twinings;1325;27010;0.0041302992518703245;0.0034628205128205128;70
Twitch (streaming service);6679;177332;0.02081982543640898;0.022734871794871794;28
Twitter;25390;652593;0.07914588528678304;0.08366576923076922;40
U.S. Open (golf);8466;214122;0.026390274314214465;0.02745153846153846;37
UBS;1406;28466;0.004382793017456359;0.0036494871794871793;71
UEFA Champions League;52106;1389526;0.16242518703241896;0.17814435897435899;41
UEFA Europa League;41375;1082891;0.12897443890274315;0.1388321794871795;42
UEFA European Championship;6404;139693;0.019962593516209475;0.017909358974358976;62
UEFA Women's Champions League (soccer league);803;19844;0.0025031172069825435;0.002544102564102564;0
UGC;8258;188428;0.025741895261845386;0.024157435897435898;55
UJA-Federation of New York;1183;23228;0.003687655860349127;0.002977948717948718;75
US Lawns;37558;667533;0.11707605985037406;0.08558115384615385;92
US Open (tennis);6522;149461;0.020330423940149625;0.019161666666666667;53
US Open (tennis);6532;149025;0.02036159600997506;0.01910576923076923;54
US Sports TV channels (television network);1139;25144;0.003550498753117207;0.0032235897435897434;57
USA Baseball;2872;108831;0.008952618453865337;0.013952692307692308;2
USA Triathlon;4143;98587;0.012914588528678304;0.012639358974358974;45
Uber (company);5508;113976;0.017169576059850374;0.014612307692307692;70
Ubereats;18719;460093;0.05835099750623442;0.05898628205128205;45
Ubisoft;7500;166667;0.023379052369077308;0.0213675641025641;59
Ugg boots;5167;143516;0.016106608478802992;0.01839948717948718;21
Ultimate Fighting Championship;12741;341626;0.03971633416458853;0.04379820512820513;28
Ultra Music Festival;12232;403182;0.038129675810473815;0.05169;6
Umbrella;3152;81904;0.009825436408977557;0.010500512820512821;30
Umbro;1790;46582;0.005579800498753117;0.005972051282051282;29
Under Armour;13963;318654;0.04352556109725686;0.04085307692307692;57
Undergarment (apparel);80110;2542145;0.24971945137157106;0.3259160256410256;13
Underwater diving;18696;396746;0.05827930174563591;0.05086487179487179;72
Unibet;30030;784178;0.09360972568578553;0.10053564102564103;38
Unicef;12731;371788;0.03968516209476309;0.04766512820512821;16
Unicity;1747;33592;0.0054457605985037405;0.004306666666666667;77
Unilever;5912;136161;0.018428927680798006;0.01745653846153846;52
Uniqlo;14842;528276;0.046265586034912716;0.06772769230769231;3
United Airlines;3014;73008;0.009395261845386534;0.00936;42
United Nations;114877;2882837;0.35809538653366585;0.3695944871794872;73
United Nations Conference on Sustainable Development (law & government);880;21474;0.002743142144638404;0.002753076923076923;0
United States Postal Service;1261;29798;0.003930798004987531;0.00382025641025641;45
United States Senate (law & government);2230;57319;0.006951371571072319;0.007348589743589744;31
United States colleges and universities;14356;440331;0.044750623441396506;0.05645269230769231;11
Universal Music Group;9051;223527;0.028213840399002495;0.028657307692307694;41
Universal Studios Hollywood;815;24262;0.0025405236907730675;0.0031105128205128206;0
Universal health care (health insurance);10146;210982;0.03162718204488778;0.02704897435897436;71
Uno (card game);1590;50265;0.004956359102244389;0.006444230769230769;8
Unreal Engine (software);1646;37947;0.005130922693266833;0.004865;50
Unsolved Mysteries;4206;105767;0.013110972568578554;0.013559871794871795;36
Urban Decay (cosmetics);5599;213967;0.017453241895261845;0.027431666666666667;2
Urban Outfitters (retailer);13480;418683;0.04201995012468828;0.05367730769230769;10
Urban art;7190;165174;0.022412718204488778;0.021176153846153845;53
Urban fantasy;4207;135406;0.013114089775561097;0.01735974358974359;7
Urban fantasy (entertainment & media);4252;138429;0.013254364089775561;0.01774730769230769;7
UrgentVet;6089;118616;0.01898067331670823;0.015207179487179487;77
Usain Bolt;2262;55925;0.007051122194513716;0.007169871794871795;38
Used Cars;67392;1157157;0.21007481296758104;0.14835346153846155;96
Used car;195355;3390410;0.608961970074813;0.4346679487179487;99
Used good;121734;2555642;0.3794700748129676;0.3276464102564103;93
Vacation rental;87417;2079225;0.2724968827930175;0.2665673076923077;76
Vacations;187809;4781246;0.5854395261845386;0.6129802564102564;83
Vacheron Constantin;31412;714719;0.09791770573566085;0.09163064102564103;66
Vacuum cleaner;76709;1787053;0.23911783042394014;0.22910935897435897;76
Valencia CF;2511;60031;0.007827306733167082;0.007696282051282051;44
Valentine's Day;23885;573970;0.07445448877805487;0.07358589743589744;52
Valentino Fashion Group (fashion brand);1036;29587;0.003229426433915212;0.0037932051282051284;17
Valentino Rossi;24162;621402;0.07531795511221945;0.07966692307692308;39
Valtteri Bottas;4873;91842;0.015190149625935161;0.011774615384615385;80
Van Cleef & Arpels;25712;613957;0.08014962593516209;0.0787124358974359;54
Van Dam Boats;1844;29411;0.005748129675810474;0.0037706410256410257;91
Van Jones;6010;112133;0.018734413965087283;0.014376025641025641;81
Vanity Fair (magazine);15411;365137;0.04803927680798005;0.046812435897435896;51
Vans;26749;574212;0.08338216957605984;0.07361692307692308;73
Variety (magazine);1853;53761;0.005776184538653367;0.006892435897435897;15
Variety show;6849;219501;0.021349750623441396;0.028141153846153847;8
Vaseline;965;27696;0.0030081047381546135;0.0035507692307692306;0
Vegan nutrition (diets);74347;2127636;0.23175498753117207;0.27277384615384614;32
Veganism;73112;2111635;0.22790523690773068;0.2707224358974359;30
Vegetable;86095;2393046;0.26837593516209474;0.3068007692307692;42
Vegetable juice;916;24846;0.002855361596009975;0.0031853846153846155;0
Vegetable oil;5129;145171;0.015988154613466334;0.018611666666666665;19
Vegetarianism;74091;2237615;0.2309569825436409;0.28687371794871797;21
Vehicle insurance;73676;1423758;0.22966334164588528;0.18253307692307694;93
Vehicle leasing;54401;1072667;0.16957917705735662;0.13752141025641026;88
Vehicles;322200;1900000;1.004364089775561;0.24358974358974358;99
Venice Film Festival;5662;171661;0.017649625935162096;0.022007820512820513;11
